i,4,0,70,0.99,s,VNS_EPP-SL,30,100,66, 0, 57, 50, 82, 51, 37, 70, 71, 8, 0, 78, 76, 36, 85, 40, 80, 7, 17, 45, 77, 61, 73, 24, 33, 81, 56, 12, 39, 34, 42, 48, 32, 18, 53, 58, 64, 5, 55, 84, 0, 29, 68, 63, 54, 22, 83, 30, 20, 0, 4, 26, 13, 28, 16, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 9, 0, 0, 0, 41, 0, 0, 0, 0, 0, 0, 0, 0, 0, 10, 0
i,4,0,75,0.99,s,VNS_EPP-SL,30,100,0, 64, 62, 0, 0, 65, 86, 38, 69, 68, 61, 12, 82, 77, 66, 17, 71, 34, 76, 51, 84, 78, 70, 43, 50, 18, 35, 45, 33, 40, 74, 53, 36, 57, 55, 9, 63, 44, 54, 29, 24, 79, 48, 73, 5, 30, 41, 21, 83, 11, 13, 16, 56, 6, 32, 20, 28, 23, 22, 1, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 8, 0, 85, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,80,0.99,s,VNS_EPP-SL,30,100,78, 76, 0, 49, 61, 0, 77, 51, 82, 50, 80, 7, 36, 24, 74, 66, 40, 86, 70, 62, 84, 39, 71, 9, 30, 85, 12, 53, 38, 33, 35, 45, 72, 18, 34, 68, 55, 28, 32, 43, 58, 10, 20, 48, 57, 16, 59, 69, 63, 17, 14, 5, 23, 27, 1, 81, 15, 6, 22, 54, 8, 26, 87, 0, 0, 41, 0, 0, 0, 64, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
i,4,0,85,0.99,s,VNS_EPP-SL,30,100,81, 78, 34, 40, 30, 0, 8, 0, 65, 86, 24, 45, 35, 71, 85, 74, 39, 17, 0, 54, 88, 43, 62, 51, 18, 42, 0, 82, 57, 41, 77, 68, 5, 37, 9, 67, 59, 79, 7, 28, 66, 49, 4, 33, 55, 76, 21, 63, 20, 13, 3, 61, 22, 11, 16, 23, 60, 73, 15, 48, 12, 69, 47, 26, 50, 32, 27, 0, 0, 0, 0, 0, 0, 80, 0, 0, 0, 0, 0, 0, 0, 0, 53, 0, 1, 64, 0, 0
i,4,0,90,0.99,s,VNS_EPP-SL,30,100,38, 86, 81, 0, 82, 37, 39, 7, 40, 63, 0, 0, 65, 61, 76, 62, 78, 33, 70, 12, 73, 68, 41, 57, 36, 8, 42, 79, 84, 83, 34, 30, 5, 71, 88, 64, 67, 17, 18, 72, 56, 35, 16, 45, 9, 6, 51, 29, 11, 14, 26, 66, 60, 15, 69, 10, 55, 77, 47, 20, 23, 50, 48, 22, 27, 52, 24, 13, 32, 28, 21, 0, 0, 0, 0, 0, 49, 0, 0, 0, 0, 0, 0, 0, 0, 54, 80, 0
i,4,0,95,0.99,s,VNS_EPP-SL,30,100,7, 0, 0, 42, 61, 39, 55, 85, 40, 37, 63, 82, 12, 76, 17, 80, 33, 36, 86, 24, 84, 35, 74, 49, 53, 60, 62, 45, 79, 41, 65, 69, 48, 1, 18, 67, 23, 30, 56, 58, 81, 50, 73, 38, 8, 72, 83, 66, 13, 14, 77, 71, 57, 78, 21, 34, 15, 26, 11, 19, 4, 16, 25, 32, 54, 52, 47, 51, 20, 31, 28, 9, 10, 5, 0, 0, 0, 0, 68, 0, 0, 0, 0, 0, 64, 0, 0, 0
i,4,0,100,0.99,s,VNS_EPP-SL,30,100,0, 0, 30, 77, 68, 78, 66, 70, 57, 39, 41, 85, 36, 61, 34, 12, 35, 55, 37, 64, 71, 73, 82, 24, 40, 50, 79, 63, 53, 38, 7, 17, 84, 48, 67, 44, 8, 86, 60, 62, 9, 88, 83, 58, 28, 15, 72, 18, 13, 29, 69, 75, 22, 19, 80, 49, 10, 59, 32, 45, 31, 3, 42, 46, 21, 16, 20, 6, 52, 54, 27, 5, 51, 4, 76, 33, 1, 26, 0, 0, 65, 0, 0, 23, 0, 0, 0, 0
i,5,2,70,0.99,s,VNS_EPP-SL,30,100,0, 34, 51, 20, 0, 60, 0, 35, 66, 76, 73, 70, 57, 24, 32, 21, 53, 77, 56, 0, 72, 31, 79, 44, 43, 36, 71, 63, 14, 42, 85, 83, 67, 47, 17, 54, 29, 27, 10, 80, 6, 78, 25, 40, 48, 22, 50, 4, 9, 46, 26, 5, 18, 3, 13, 11, 0, 0, 0, 0, 33, 0, 0, 0, 0, 0, 0, 0, 88, 0, 0, 0, 0, 0, 0, 0, 0, 59, 0, 0, 0, 0, 0, 0, 0, 61, 0, 0
i,5,2,75,0.99,s,VNS_EPP-SL,30,100,38, 0, 0, 31, 59, 62, 0, 66, 76, 34, 51, 44, 56, 78, 85, 83, 79, 72, 88, 63, 61, 27, 10, 46, 36, 42, 24, 26, 30, 80, 53, 33, 74, 25, 86, 14, 0, 45, 32, 17, 6, 21, 4, 40, 73, 48, 35, 3, 16, 5, 15, 58, 22, 68, 77, 1, 8, 54, 18, 50, 0, 0, 0, 0, 57, 0, 71, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 0, 0, 0, 0, 0, 70
i,5,2,80,0.99,s,VNS_EPP-SL,30,100,34, 51, 27, 20, 0, 0, 85, 83, 3, 30, 31, 38, 75, 74, 79, 0, 67, 24, 32, 63, 53, 71, 46, 26, 80, 0, 33, 35, 25, 59, 61, 14, 36, 62, 77, 84, 87, 50, 18, 39, 21, 4, 43, 9, 57, 17, 22, 10, 16, 47, 5, 56, 66, 76, 82, 60, 2, 7, 8, 13, 0, 0, 0, 0, 49, 0, 69, 0, 0, 44, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 54, 0, 0, 0, 0, 0, 0, 0
